drug_group	state	year	value
tetracycline	Washington	2007	61
tetracycline	Washington	2008	62
tetracycline	Washington	2009	62
tetracycline	Washington	2010	62
tetracycline	Washington	2011	65
tetracycline	Washington	2012	64
tetracycline	West Virginia	1999	72
tetracycline	West Virginia	2000	73
tetracycline	West Virginia	2001	75
tetracycline	West Virginia	2002	74
tetracycline	West Virginia	2003	74
tetracycline	West Virginia	2004	70
tetracycline	West Virginia	2005	69
tetracycline	West Virginia	2006	69
tetracycline	West Virginia	2007	70
tetracycline	West Virginia	2008	72
tetracycline	West Virginia	2009	77
tetracycline	West Virginia	2010	78
tetracycline	West Virginia	2011	78
tetracycline	West Virginia	2012	80
tetracycline	Wisconsin	1999	77
tetracycline	Wisconsin	2000	77
tetracycline	Wisconsin	2001	79
tetracycline	Wisconsin	2002	78
tetracycline	Wisconsin	2003	75
tetracycline	Wisconsin	2004	73
tetracycline	Wisconsin	2005	68
tetracycline	Wisconsin	2006	67
tetracycline	Wisconsin	2007	67
tetracycline	Wisconsin	2008	67
tetracycline	Wisconsin	2009	70
tetracycline	Wisconsin	2010	72
tetracycline	Wisconsin	2011	72
tetracycline	Wisconsin	2012	73
tetracycline	Wyoming	1999	76
tetracycline	Wyoming	2000	74
tetracycline	Wyoming	2001	76
tetracycline	Wyoming	2002	74
tetracycline	Wyoming	2003	72
tetracycline	Wyoming	2004	66
tetracycline	Wyoming	2005	62
tetracycline	Wyoming	2006	60
tetracycline	Wyoming	2007	61
tetracycline	Wyoming	2008	61
tetracycline	Wyoming	2009	59
tetracycline	Wyoming	2010	60
tetracycline	Wyoming	2011	60
tetracycline	Wyoming	2012	67
tmpsmx	Alabama	1999	170
tmpsmx	Alabama	2000	166
tmpsmx	Alabama	2001	152
tmpsmx	Alabama	2002	136
tmpsmx	Alabama	2003	126
tmpsmx	Alabama	2004	103
tmpsmx	Alabama	2005	89
tmpsmx	Alabama	2006	97
tmpsmx	Alabama	2007	102
tmpsmx	Alabama	2008	106
tmpsmx	Alabama	2009	112
tmpsmx	Alabama	2010	112
tmpsmx	Alabama	2011	112
tmpsmx	Alabama	2012	119
tmpsmx	Alaska	1999	103
tmpsmx	Alaska	2000	74
tmpsmx	Alaska	2001	54
tmpsmx	Alaska	2002	43
tmpsmx	Alaska	2003	43
tmpsmx	Alaska	2004	36
tmpsmx	Alaska	2005	36
tmpsmx	Alaska	2006	38
tmpsmx	Alaska	2007	43
tmpsmx	Alaska	2008	46
tmpsmx	Alaska	2009	47
tmpsmx	Alaska	2010	47
tmpsmx	Alaska	2011	44
tmpsmx	Alaska	2012	42
tmpsmx	Arizona	1999	157
tmpsmx	Arizona	2000	135
tmpsmx	Arizona	2001	89
tmpsmx	Arizona	2002	82
tmpsmx	Arizona	2003	77
tmpsmx	Arizona	2004	60
tmpsmx	Arizona	2005	54
tmpsmx	Arizona	2006	49
tmpsmx	Arizona	2007	51
tmpsmx	Arizona	2008	55
tmpsmx	Arizona	2009	57
tmpsmx	Arizona	2010	57
tmpsmx	Arizona	2011	59
tmpsmx	Arizona	2012	56
tmpsmx	Arkansas	1999	204
tmpsmx	Arkansas	2000	149
tmpsmx	Arkansas	2001	114
tmpsmx	Arkansas	2002	104
tmpsmx	Arkansas	2003	96
tmpsmx	Arkansas	2004	89
tmpsmx	Arkansas	2005	81
tmpsmx	Arkansas	2006	84
tmpsmx	Arkansas	2007	91
tmpsmx	Arkansas	2008	98
tmpsmx	Arkansas	2009	105
tmpsmx	Arkansas	2010	103
tmpsmx	Arkansas	2011	95
tmpsmx	Arkansas	2012	111
tmpsmx	California	1999	190
tmpsmx	California	2000	172
tmpsmx	California	2001	157
tmpsmx	California	2002	142
tmpsmx	California	2003	139
tmpsmx	California	2004	98
tmpsmx	California	2005	61
tmpsmx	California	2006	44
tmpsmx	California	2007	45
tmpsmx	California	2008	47
tmpsmx	California	2009	47
tmpsmx	California	2010	48
tmpsmx	California	2011	48
tmpsmx	California	2012	47
tmpsmx	Colorado	1999	135
tmpsmx	Colorado	2000	119
tmpsmx	Colorado	2001	85
tmpsmx	Colorado	2002	70
tmpsmx	Colorado	2003	63
tmpsmx	Colorado	2004	50
tmpsmx	Colorado	2005	41
tmpsmx	Colorado	2006	36
tmpsmx	Colorado	2007	37
tmpsmx	Colorado	2008	40
tmpsmx	Colorado	2009	40
tmpsmx	Colorado	2010	42
tmpsmx	Colorado	2011	42
tmpsmx	Colorado	2012	43
tmpsmx	Connecticut	1999	121
tmpsmx	Connecticut	2000	102
tmpsmx	Connecticut	2001	75
tmpsmx	Connecticut	2002	68
tmpsmx	Connecticut	2003	66
tmpsmx	Connecticut	2004	52
tmpsmx	Connecticut	2005	46
tmpsmx	Connecticut	2006	45
tmpsmx	Connecticut	2007	46
tmpsmx	Connecticut	2008	50
tmpsmx	Connecticut	2009	50
tmpsmx	Connecticut	2010	53
tmpsmx	Connecticut	2011	52
tmpsmx	Connecticut	2012	55
tmpsmx	Delaware	1999	236
tmpsmx	Delaware	2000	195
tmpsmx	Delaware	2001	176
tmpsmx	Delaware	2002	158
tmpsmx	Delaware	2003	155
tmpsmx	Delaware	2004	105
tmpsmx	Delaware	2005	67
tmpsmx	Delaware	2006	63
tmpsmx	Delaware	2007	70
tmpsmx	Delaware	2008	75
tmpsmx	Delaware	2009	77
tmpsmx	Delaware	2010	81
tmpsmx	Delaware	2011	78
tmpsmx	Delaware	2012	77
tmpsmx	District of Columbia	1999	110
tmpsmx	District of Columbia	2000	107
tmpsmx	District of Columbia	2001	103
tmpsmx	District of Columbia	2002	85
tmpsmx	District of Columbia	2003	81
tmpsmx	District of Columbia	2004	70
tmpsmx	District of Columbia	2005	65
tmpsmx	District of Columbia	2006	64
tmpsmx	District of Columbia	2007	69
tmpsmx	District of Columbia	2008	77
tmpsmx	District of Columbia	2009	78
tmpsmx	District of Columbia	2010	83
tmpsmx	District of Columbia	2011	53
tmpsmx	District of Columbia	2012	50
tmpsmx	Florida	1999	114
tmpsmx	Florida	2000	108
tmpsmx	Florida	2001	71
tmpsmx	Florida	2002	66
tmpsmx	Florida	2003	68
tmpsmx	Florida	2004	62
tmpsmx	Florida	2005	57
tmpsmx	Florida	2006	60
tmpsmx	Florida	2007	60
tmpsmx	Florida	2008	57
tmpsmx	Florida	2009	59
tmpsmx	Florida	2010	61
tmpsmx	Florida	2011	65
tmpsmx	Florida	2012	64
tmpsmx	Georgia	1999	107
tmpsmx	Georgia	2000	97
tmpsmx	Georgia	2001	85
tmpsmx	Georgia	2002	74
tmpsmx	Georgia	2003	75
tmpsmx	Georgia	2004	69
tmpsmx	Georgia	2005	66
tmpsmx	Georgia	2006	69
tmpsmx	Georgia	2007	69
tmpsmx	Georgia	2008	69
tmpsmx	Georgia	2009	73
tmpsmx	Georgia	2010	75
tmpsmx	Georgia	2011	75
tmpsmx	Georgia	2012	78
tmpsmx	Hawaii	1999	170
tmpsmx	Hawaii	2000	132
tmpsmx	Hawaii	2001	110
tmpsmx	Hawaii	2002	85
tmpsmx	Hawaii	2003	78
tmpsmx	Hawaii	2004	59
tmpsmx	Hawaii	2005	47
tmpsmx	Hawaii	2006	45
tmpsmx	Hawaii	2007	47
tmpsmx	Hawaii	2008	52
tmpsmx	Hawaii	2009	53
tmpsmx	Hawaii	2010	52
tmpsmx	Hawaii	2011	55
tmpsmx	Hawaii	2012	54
tmpsmx	Idaho	1999	183
tmpsmx	Idaho	2000	173
tmpsmx	Idaho	2001	157
tmpsmx	Idaho	2002	142
tmpsmx	Idaho	2003	136
tmpsmx	Idaho	2004	90
tmpsmx	Idaho	2005	58
tmpsmx	Idaho	2006	49
tmpsmx	Idaho	2007	49
tmpsmx	Idaho	2008	52
tmpsmx	Idaho	2009	55
tmpsmx	Idaho	2010	57
tmpsmx	Idaho	2011	62
tmpsmx	Idaho	2012	64
tmpsmx	Illinois	1999	196
tmpsmx	Illinois	2000	159
tmpsmx	Illinois	2001	115
tmpsmx	Illinois	2002	99
tmpsmx	Illinois	2003	91
tmpsmx	Illinois	2004	65
tmpsmx	Illinois	2005	51
tmpsmx	Illinois	2006	48
tmpsmx	Illinois	2007	52
tmpsmx	Illinois	2008	56
tmpsmx	Illinois	2009	60
tmpsmx	Illinois	2010	63
tmpsmx	Illinois	2011	63
tmpsmx	Illinois	2012	63
tmpsmx	Indiana	1999	150
tmpsmx	Indiana	2000	130
tmpsmx	Indiana	2001	100
tmpsmx	Indiana	2002	85
tmpsmx	Indiana	2003	81
tmpsmx	Indiana	2004	68
tmpsmx	Indiana	2005	64
tmpsmx	Indiana	2006	65
tmpsmx	Indiana	2007	71
tmpsmx	Indiana	2008	78
tmpsmx	Indiana	2009	83
tmpsmx	Indiana	2010	84
tmpsmx	Indiana	2011	85
tmpsmx	Indiana	2012	81
tmpsmx	Iowa	1999	204
tmpsmx	Iowa	2000	175
tmpsmx	Iowa	2001	155
tmpsmx	Iowa	2002	133
tmpsmx	Iowa	2003	133
tmpsmx	Iowa	2004	102
tmpsmx	Iowa	2005	73
tmpsmx	Iowa	2006	61
tmpsmx	Iowa	2007	57
tmpsmx	Iowa	2008	60
tmpsmx	Iowa	2009	63
tmpsmx	Iowa	2010	64
tmpsmx	Iowa	2011	67
tmpsmx	Iowa	2012	83
tmpsmx	Kansas	1999	174
tmpsmx	Kansas	2000	148
tmpsmx	Kansas	2001	126
tmpsmx	Kansas	2002	103
tmpsmx	Kansas	2003	98
tmpsmx	Kansas	2004	79
tmpsmx	Kansas	2005	68
tmpsmx	Kansas	2006	68
tmpsmx	Kansas	2007	72
tmpsmx	Kansas	2008	78
tmpsmx	Kansas	2009	81
tmpsmx	Kansas	2010	87
tmpsmx	Kansas	2011	85
tmpsmx	Kansas	2012	88
tmpsmx	Kentucky	1999	208
tmpsmx	Kentucky	2000	203
tmpsmx	Kentucky	2001	172
tmpsmx	Kentucky	2002	173
tmpsmx	Kentucky	2003	136
tmpsmx	Kentucky	2004	103
tmpsmx	Kentucky	2005	77
tmpsmx	Kentucky	2006	76
tmpsmx	Kentucky	2007	83
tmpsmx	Kentucky	2008	92
tmpsmx	Kentucky	2009	101
tmpsmx	Kentucky	2010	104
tmpsmx	Kentucky	2011	111
tmpsmx	Kentucky	2012	113
tmpsmx	Louisiana	1999	153
tmpsmx	Louisiana	2000	144
tmpsmx	Louisiana	2001	121
tmpsmx	Louisiana	2002	115
tmpsmx	Louisiana	2003	125
tmpsmx	Louisiana	2004	120
tmpsmx	Louisiana	2005	110
tmpsmx	Louisiana	2006	122
tmpsmx	Louisiana	2007	122
tmpsmx	Louisiana	2008	123
tmpsmx	Louisiana	2009	129
tmpsmx	Louisiana	2010	128
tmpsmx	Louisiana	2011	122
tmpsmx	Louisiana	2012	122
tmpsmx	Maine	1999	163
tmpsmx	Maine	2000	168
tmpsmx	Maine	2001	152
tmpsmx	Maine	2002	134
tmpsmx	Maine	2003	135
tmpsmx	Maine	2004	97
tmpsmx	Maine	2005	60
tmpsmx	Maine	2006	55
tmpsmx	Maine	2007	56
tmpsmx	Maine	2008	58
tmpsmx	Maine	2009	57
tmpsmx	Maine	2010	57
tmpsmx	Maine	2011	60
tmpsmx	Maine	2012	62
tmpsmx	Maryland	1999	118
tmpsmx	Maryland	2000	123
tmpsmx	Maryland	2001	118
tmpsmx	Maryland	2002	110
tmpsmx	Maryland	2003	109
tmpsmx	Maryland	2004	76
tmpsmx	Maryland	2005	53
tmpsmx	Maryland	2006	48
tmpsmx	Maryland	2007	52
tmpsmx	Maryland	2008	56
tmpsmx	Maryland	2009	56
tmpsmx	Maryland	2010	59
tmpsmx	Maryland	2011	60
tmpsmx	Maryland	2012	59
tmpsmx	Massachusetts	1999	117
tmpsmx	Massachusetts	2000	111
tmpsmx	Massachusetts	2001	89
tmpsmx	Massachusetts	2002	67
tmpsmx	Massachusetts	2003	62
tmpsmx	Massachusetts	2004	57
tmpsmx	Massachusetts	2005	58
tmpsmx	Massachusetts	2006	59
tmpsmx	Massachusetts	2007	60
tmpsmx	Massachusetts	2008	65
tmpsmx	Massachusetts	2009	64
tmpsmx	Massachusetts	2010	64
tmpsmx	Massachusetts	2011	60
tmpsmx	Massachusetts	2012	60
tmpsmx	Michigan	1999	195
tmpsmx	Michigan	2000	190
tmpsmx	Michigan	2001	161
tmpsmx	Michigan	2002	138
tmpsmx	Michigan	2003	134
tmpsmx	Michigan	2004	103
tmpsmx	Michigan	2005	75
tmpsmx	Michigan	2006	66
tmpsmx	Michigan	2007	73
tmpsmx	Michigan	2008	78
tmpsmx	Michigan	2009	83
tmpsmx	Michigan	2010	87
tmpsmx	Michigan	2011	84
tmpsmx	Michigan	2012	70
tmpsmx	Minnesota	1999	184
tmpsmx	Minnesota	2000	175
tmpsmx	Minnesota	2001	140
tmpsmx	Minnesota	2002	115
tmpsmx	Minnesota	2003	98
tmpsmx	Minnesota	2004	73
tmpsmx	Minnesota	2005	54
tmpsmx	Minnesota	2006	49
tmpsmx	Minnesota	2007	49
tmpsmx	Minnesota	2008	51
tmpsmx	Minnesota	2009	52
tmpsmx	Minnesota	2010	55
tmpsmx	Minnesota	2011	54
tmpsmx	Minnesota	2012	53
tmpsmx	Mississippi	1999	147
tmpsmx	Mississippi	2000	128
tmpsmx	Mississippi	2001	118
tmpsmx	Mississippi	2002	103
tmpsmx	Mississippi	2003	111
tmpsmx	Mississippi	2004	99
tmpsmx	Mississippi	2005	89
tmpsmx	Mississippi	2006	97
tmpsmx	Mississippi	2007	101
tmpsmx	Mississippi	2008	104
tmpsmx	Mississippi	2009	114
tmpsmx	Mississippi	2010	116
tmpsmx	Mississippi	2011	118
tmpsmx	Mississippi	2012	130
tmpsmx	Missouri	1999	217
tmpsmx	Missouri	2000	189
tmpsmx	Missouri	2001	134
tmpsmx	Missouri	2002	109
tmpsmx	Missouri	2003	109
tmpsmx	Missouri	2004	87
tmpsmx	Missouri	2005	73
tmpsmx	Missouri	2006	74
tmpsmx	Missouri	2007	78
tmpsmx	Missouri	2008	80
tmpsmx	Missouri	2009	83
tmpsmx	Missouri	2010	86
tmpsmx	Missouri	2011	85
tmpsmx	Missouri	2012	87
tmpsmx	Montana	1999	202
tmpsmx	Montana	2000	174
tmpsmx	Montana	2001	166
tmpsmx	Montana	2002	149
tmpsmx	Montana	2003	139
tmpsmx	Montana	2004	98
tmpsmx	Montana	2005	63
tmpsmx	Montana	2006	51
tmpsmx	Montana	2007	52
tmpsmx	Montana	2008	52
tmpsmx	Montana	2009	52
tmpsmx	Montana	2010	52
tmpsmx	Montana	2011	55
tmpsmx	Montana	2012	55
tmpsmx	Nebraska	1999	216
tmpsmx	Nebraska	2000	181
tmpsmx	Nebraska	2001	142
tmpsmx	Nebraska	2002	125
tmpsmx	Nebraska	2003	123
tmpsmx	Nebraska	2004	92
tmpsmx	Nebraska	2005	68
tmpsmx	Nebraska	2006	63
tmpsmx	Nebraska	2007	63
tmpsmx	Nebraska	2008	68
tmpsmx	Nebraska	2009	71
tmpsmx	Nebraska	2010	77
tmpsmx	Nebraska	2011	75
tmpsmx	Nebraska	2012	84
tmpsmx	Nevada	1999	183
tmpsmx	Nevada	2000	159
tmpsmx	Nevada	2001	130
tmpsmx	Nevada	2002	122
tmpsmx	Nevada	2003	120
tmpsmx	Nevada	2004	79
tmpsmx	Nevada	2005	53
tmpsmx	Nevada	2006	41
tmpsmx	Nevada	2007	42
tmpsmx	Nevada	2008	44
tmpsmx	Nevada	2009	45
tmpsmx	Nevada	2010	46
tmpsmx	Nevada	2011	50
tmpsmx	Nevada	2012	52
tmpsmx	New Hampshire	1999	177
tmpsmx	New Hampshire	2000	172
tmpsmx	New Hampshire	2001	143
tmpsmx	New Hampshire	2002	100
tmpsmx	New Hampshire	2003	91
tmpsmx	New Hampshire	2004	70
tmpsmx	New Hampshire	2005	50
tmpsmx	New Hampshire	2006	49
tmpsmx	New Hampshire	2007	49
tmpsmx	New Hampshire	2008	49
tmpsmx	New Hampshire	2009	48
tmpsmx	New Hampshire	2010	48
tmpsmx	New Hampshire	2011	57
tmpsmx	New Hampshire	2012	62
tmpsmx	New Jersey	1999	124
tmpsmx	New Jersey	2000	106
tmpsmx	New Jersey	2001	83
tmpsmx	New Jersey	2002	73
tmpsmx	New Jersey	2003	68
tmpsmx	New Jersey	2004	47
tmpsmx	New Jersey	2005	34
tmpsmx	New Jersey	2006	32
tmpsmx	New Jersey	2007	36
tmpsmx	New Jersey	2008	39
tmpsmx	New Jersey	2009	43
tmpsmx	New Jersey	2010	45
tmpsmx	New Jersey	2011	48
tmpsmx	New Jersey	2012	50
tmpsmx	New Mexico	1999	144
tmpsmx	New Mexico	2000	119
tmpsmx	New Mexico	2001	82
tmpsmx	New Mexico	2002	68
tmpsmx	New Mexico	2003	62
tmpsmx	New Mexico	2004	50
tmpsmx	New Mexico	2005	40
tmpsmx	New Mexico	2006	38
tmpsmx	New Mexico	2007	40
tmpsmx	New Mexico	2008	44
tmpsmx	New Mexico	2009	47
tmpsmx	New Mexico	2010	51
tmpsmx	New Mexico	2011	50
tmpsmx	New Mexico	2012	53
tmpsmx	New York	1999	135
tmpsmx	New York	2000	127
tmpsmx	New York	2001	111
tmpsmx	New York	2002	100
tmpsmx	New York	2003	98
tmpsmx	New York	2004	73
tmpsmx	New York	2005	49
tmpsmx	New York	2006	38
tmpsmx	New York	2007	40
tmpsmx	New York	2008	44
tmpsmx	New York	2009	45
tmpsmx	New York	2010	47
tmpsmx	New York	2011	44
tmpsmx	New York	2012	48
tmpsmx	North Carolina	1999	134
tmpsmx	North Carolina	2000	121
tmpsmx	North Carolina	2001	103
tmpsmx	North Carolina	2002	81
tmpsmx	North Carolina	2003	79
tmpsmx	North Carolina	2004	65
tmpsmx	North Carolina	2005	58
tmpsmx	North Carolina	2006	62
tmpsmx	North Carolina	2007	65
tmpsmx	North Carolina	2008	67
tmpsmx	North Carolina	2009	70
tmpsmx	North Carolina	2010	69
tmpsmx	North Carolina	2011	70
tmpsmx	North Carolina	2012	76
tmpsmx	North Dakota	1999	224
tmpsmx	North Dakota	2000	219
tmpsmx	North Dakota	2001	193
tmpsmx	North Dakota	2002	168
tmpsmx	North Dakota	2003	175
tmpsmx	North Dakota	2004	127
tmpsmx	North Dakota	2005	84
tmpsmx	North Dakota	2006	68
tmpsmx	North Dakota	2007	70
tmpsmx	North Dakota	2008	71
tmpsmx	North Dakota	2009	68
tmpsmx	North Dakota	2010	73
tmpsmx	North Dakota	2011	65
tmpsmx	North Dakota	2012	65
tmpsmx	Ohio	1999	174
tmpsmx	Ohio	2000	165
tmpsmx	Ohio	2001	141
tmpsmx	Ohio	2002	124
tmpsmx	Ohio	2003	120
tmpsmx	Ohio	2004	91
tmpsmx	Ohio	2005	68
tmpsmx	Ohio	2006	62
tmpsmx	Ohio	2007	69
tmpsmx	Ohio	2008	78
tmpsmx	Ohio	2009	80
tmpsmx	Ohio	2010	76
tmpsmx	Ohio	2011	76
tmpsmx	Ohio	2012	73
tmpsmx	Oklahoma	1999	143
tmpsmx	Oklahoma	2000	128
tmpsmx	Oklahoma	2001	105
tmpsmx	Oklahoma	2002	97
tmpsmx	Oklahoma	2003	99
tmpsmx	Oklahoma	2004	86
tmpsmx	Oklahoma	2005	82
tmpsmx	Oklahoma	2006	87
tmpsmx	Oklahoma	2007	85
tmpsmx	Oklahoma	2008	82
tmpsmx	Oklahoma	2009	84
tmpsmx	Oklahoma	2010	88
tmpsmx	Oklahoma	2011	87
tmpsmx	Oklahoma	2012	96
tmpsmx	Oregon	1999	168
tmpsmx	Oregon	2000	138
tmpsmx	Oregon	2001	126
tmpsmx	Oregon	2002	116
tmpsmx	Oregon	2003	108
tmpsmx	Oregon	2004	82
tmpsmx	Oregon	2005	66
tmpsmx	Oregon	2006	58
tmpsmx	Oregon	2007	58
tmpsmx	Oregon	2008	60
tmpsmx	Oregon	2009	59
tmpsmx	Oregon	2010	59
tmpsmx	Oregon	2011	60
tmpsmx	Oregon	2012	60
tmpsmx	Pennsylvania	1999	168
tmpsmx	Pennsylvania	2000	168
tmpsmx	Pennsylvania	2001	152
tmpsmx	Pennsylvania	2002	139
tmpsmx	Pennsylvania	2003	137
tmpsmx	Pennsylvania	2004	98
tmpsmx	Pennsylvania	2005	64
tmpsmx	Pennsylvania	2006	53
tmpsmx	Pennsylvania	2007	58
tmpsmx	Pennsylvania	2008	62
tmpsmx	Pennsylvania	2009	62
tmpsmx	Pennsylvania	2010	60
tmpsmx	Pennsylvania	2011	57
tmpsmx	Pennsylvania	2012	58
tmpsmx	Rhode Island	1999	82
tmpsmx	Rhode Island	2000	78
tmpsmx	Rhode Island	2001	61
tmpsmx	Rhode Island	2002	50
tmpsmx	Rhode Island	2003	52
tmpsmx	Rhode Island	2004	47
tmpsmx	Rhode Island	2005	50
tmpsmx	Rhode Island	2006	50
tmpsmx	Rhode Island	2007	52
tmpsmx	Rhode Island	2008	56
tmpsmx	Rhode Island	2009	59
tmpsmx	Rhode Island	2010	59
tmpsmx	Rhode Island	2011	55
tmpsmx	Rhode Island	2012	60
tmpsmx	South Carolina	1999	110
tmpsmx	South Carolina	2000	99
tmpsmx	South Carolina	2001	87
tmpsmx	South Carolina	2002	73
tmpsmx	South Carolina	2003	71
tmpsmx	South Carolina	2004	64
tmpsmx	South Carolina	2005	63
tmpsmx	South Carolina	2006	69
tmpsmx	South Carolina	2007	73
tmpsmx	South Carolina	2008	74
tmpsmx	South Carolina	2009	80
tmpsmx	South Carolina	2010	81
tmpsmx	South Carolina	2011	85
tmpsmx	South Carolina	2012	91
tmpsmx	South Dakota	1999	237
tmpsmx	South Dakota	2000	184
tmpsmx	South Dakota	2001	156
tmpsmx	South Dakota	2002	136
tmpsmx	South Dakota	2003	142
tmpsmx	South Dakota	2004	99
tmpsmx	South Dakota	2005	72
tmpsmx	South Dakota	2006	63
tmpsmx	South Dakota	2007	59
tmpsmx	South Dakota	2008	62
tmpsmx	South Dakota	2009	61
tmpsmx	South Dakota	2010	63
tmpsmx	South Dakota	2011	58
tmpsmx	South Dakota	2012	67
tmpsmx	Tennessee	1999	197
tmpsmx	Tennessee	2000	172
tmpsmx	Tennessee	2001	128
tmpsmx	Tennessee	2002	107
tmpsmx	Tennessee	2003	97
tmpsmx	Tennessee	2004	86
tmpsmx	Tennessee	2005	82
tmpsmx	Tennessee	2006	88
tmpsmx	Tennessee	2007	93
tmpsmx	Tennessee	2008	99
tmpsmx	Tennessee	2009	107
tmpsmx	Tennessee	2010	108
tmpsmx	Tennessee	2011	104
tmpsmx	Tennessee	2012	104
tmpsmx	Texas	1999	151
tmpsmx	Texas	2000	132
tmpsmx	Texas	2001	101
tmpsmx	Texas	2002	92
tmpsmx	Texas	2003	93
tmpsmx	Texas	2004	84
tmpsmx	Texas	2005	73
tmpsmx	Texas	2006	72
tmpsmx	Texas	2007	75
tmpsmx	Texas	2008	76
tmpsmx	Texas	2009	76
tmpsmx	Texas	2010	76
tmpsmx	Texas	2011	76
tmpsmx	Texas	2012	80
tmpsmx	Utah	1999	186
tmpsmx	Utah	2000	147
tmpsmx	Utah	2001	131
tmpsmx	Utah	2002	118
tmpsmx	Utah	2003	115
tmpsmx	Utah	2004	84
tmpsmx	Utah	2005	59
tmpsmx	Utah	2006	46
tmpsmx	Utah	2007	48
tmpsmx	Utah	2008	51
tmpsmx	Utah	2009	50
tmpsmx	Utah	2010	52
tmpsmx	Utah	2011	55
tmpsmx	Utah	2012	59
tmpsmx	Vermont	1999	181
tmpsmx	Vermont	2000	159
tmpsmx	Vermont	2001	131
tmpsmx	Vermont	2002	109
tmpsmx	Vermont	2003	106
tmpsmx	Vermont	2004	84
tmpsmx	Vermont	2005	59
tmpsmx	Vermont	2006	52
tmpsmx	Vermont	2007	50
tmpsmx	Vermont	2008	50
tmpsmx	Vermont	2009	50
tmpsmx	Vermont	2010	50
tmpsmx	Vermont	2011	53
tmpsmx	Vermont	2012	53
tmpsmx	Virginia	1999	121
tmpsmx	Virginia	2000	116
tmpsmx	Virginia	2001	98
tmpsmx	Virginia	2002	81
tmpsmx	Virginia	2003	76
tmpsmx	Virginia	2004	60
tmpsmx	Virginia	2005	49
tmpsmx	Virginia	2006	47
tmpsmx	Virginia	2007	51
tmpsmx	Virginia	2008	56
tmpsmx	Virginia	2009	58
tmpsmx	Virginia	2010	59
tmpsmx	Virginia	2011	61
tmpsmx	Virginia	2012	64
tmpsmx	Washington	1999	158
tmpsmx	Washington	2000	147
tmpsmx	Washington	2001	130
tmpsmx	Washington	2002	116
tmpsmx	Washington	2003	104
tmpsmx	Washington	2004	77
tmpsmx	Washington	2005	60
tmpsmx	Washington	2006	53
tmpsmx	Washington	2007	54
tmpsmx	Washington	2008	55
tmpsmx	Washington	2009	55
tmpsmx	Washington	2010	52
tmpsmx	Washington	2011	53
tmpsmx	Washington	2012	53
tmpsmx	West Virginia	1999	211
tmpsmx	West Virginia	2000	224
tmpsmx	West Virginia	2001	212
tmpsmx	West Virginia	2002	186
tmpsmx	West Virginia	2003	186
tmpsmx	West Virginia	2004	136
tmpsmx	West Virginia	2005	89
tmpsmx	West Virginia	2006	80
tmpsmx	West Virginia	2007	87
tmpsmx	West Virginia	2008	95
tmpsmx	West Virginia	2009	103
tmpsmx	West Virginia	2010	105
tmpsmx	West Virginia	2011	106
tmpsmx	West Virginia	2012	110
tmpsmx	Wisconsin	1999	183
tmpsmx	Wisconsin	2000	163
tmpsmx	Wisconsin	2001	117
tmpsmx	Wisconsin	2002	95
tmpsmx	Wisconsin	2003	86
tmpsmx	Wisconsin	2004	70
tmpsmx	Wisconsin	2005	56
tmpsmx	Wisconsin	2006	50
tmpsmx	Wisconsin	2007	51
tmpsmx	Wisconsin	2008	53
tmpsmx	Wisconsin	2009	57
tmpsmx	Wisconsin	2010	59
